Tweet,Label,tweet_tokens,tweet_freq_dist,tweet_normalized,token_stop_word,tweet_stemming
haha anies dr jawa barat kok ga ngomen takut kalah ya haha matanajwadebatjakarta,0,"['haha', 'anies', 'dr', 'jawa', 'barat', 'kok', 'ga', 'ngomen', 'takut', 'kalah', 'ya', 'haha', 'matanajwadebatjakarta']",<FreqDist with 12 samples and 13 outcomes>,"['haha', 'anies', 'dr', 'jawa', 'barat', 'kok', 'ga', 'ngomen', 'takut', 'kalah', 'ya', 'haha', 'matanajwadebatjakarta']","['haha', 'anies', 'dr', 'jawa', 'barat', 'ga', 'ngomen', 'takut', 'kalah', 'ya', 'haha', 'matanajwadebatjakarta']","['haha', 'anies', 'dr', 'jawa', 'barat', 'ga', 'ngomen', 'takut', 'kalah', 'ya', 'haha', 'matanajwadebatjakarta']"
justru lakilaki lah yang sering mengalami kekerasan verbal berapa kali dirimu dimarahi istrimu ayo ngaku,0,"['justru', 'lakilaki', 'lah', 'yang', 'sering', 'mengalami', 'kekerasan', 'verbal', 'berapa', 'kali', 'dirimu', 'dimarahi', 'istrimu', 'ayo', 'ngaku']",<FreqDist with 15 samples and 15 outcomes>,"['justru', 'lakilaki', 'lah', 'yang', 'sering', 'mengalami', 'kekerasan', 'verbal', 'berapa', 'kali', 'dirimu', 'dimarahi', 'istrimu', 'ayo', 'ngaku']","['lakilaki', 'mengalami', 'kekerasan', 'verbal', 'kali', 'dirimu', 'dimarahi', 'istrimu', 'ayo', 'ngaku']","['lakilaki', 'alami', 'keras', 'verbal', 'kali', 'diri', 'marah', 'istri', 'ayo', 'ngaku']"
debat sama berantem beda tipis debatfinalpilkadajkt,0,"['debat', 'sama', 'berantem', 'beda', 'tipis', 'debatfinalpilkadajkt']",<FreqDist with 6 samples and 6 outcomes>,"['debat', 'sama', 'berantem', 'beda', 'tipis', 'debatfinalpilkadajkt']","['debat', 'berantem', 'beda', 'tipis', 'debatfinalpilkadajkt']","['debat', 'antem', 'beda', 'tipis', 'debatfinalpilkadajkt']"
sebut ahok bukan akademisi ahmad dhani secara intelektual lebih intelek bang anies httpstco,0,"['sebut', 'ahok', 'bukan', 'akademisi', 'ahmad', 'dhani', 'secara', 'intelektual', 'lebih', 'intelek', 'bang', 'anies', 'httpstco']",<FreqDist with 13 samples and 13 outcomes>,"['sebut', 'ahok', 'bukan', 'akademisi', 'ahmad', 'dhani', 'secara', 'intelektual', 'lebih', 'intelek', 'bang', 'anies', 'httpstco']","['ahok', 'akademisi', 'ahmad', 'dhani', 'intelektual', 'intelek', 'bang', 'anies', 'httpstco']","['ahok', 'akademisi', 'ahmad', 'dhani', 'intelektual', 'intelek', 'bang', 'anies', 'httpstco']"
some people gabisa bedain kasar sama tegas debatfinalpilkadajkt,0,"['some', 'people', 'gabisa', 'bedain', 'kasar', 'sama', 'tegas', 'debatfinalpilkadajkt']",<FreqDist with 8 samples and 8 outcomes>,"['some', 'people', 'gabisa', 'bedain', 'kasar', 'sama', 'tegas', 'debatfinalpilkadajkt']","['some', 'people', 'gabisa', 'bedain', 'kasar', 'debatfinalpilkadajkt']","['some', 'people', 'gabisa', 'bedain', 'kasar', 'debatfinalpilkadajkt']"
keberagaman itu datang dr hati terdalam bukan dr pencitraan jktberagam,0,"['keberagaman', 'itu', 'datang', 'dr', 'hati', 'terdalam', 'bukan', 'dr', 'pencitraan', 'jktberagam']",<FreqDist with 9 samples and 10 outcomes>,"['keberagaman', 'itu', 'datang', 'dr', 'hati', 'terdalam', 'bukan', 'dr', 'pencitraan', 'jktberagam']","['keberagaman', 'dr', 'hati', 'terdalam', 'dr', 'pencitraan', 'jktberagam']","['agam', 'dr', 'hati', 'dalam', 'dr', 'citra', 'jktberagam']"
jika persoalan pemimpin hanya dikaitkan dengan lisan maka apa bedanya gubernur dengan anakanak matanajwadebatjakarta,0,"['jika', 'persoalan', 'pemimpin', 'hanya', 'dikaitkan', 'dengan', 'lisan', 'maka', 'apa', 'bedanya', 'gubernur', 'dengan', 'anakanak', 'matanajwadebatjakarta']",<FreqDist with 13 samples and 14 outcomes>,"['jika', 'persoalan', 'pemimpin', 'hanya', 'dikaitkan', 'dengan', 'lisan', 'maka', 'apa', 'bedanya', 'gubernur', 'dengan', 'anakanak', 'matanajwadebatjakarta']","['pemimpin', 'dikaitkan', 'lisan', 'bedanya', 'gubernur', 'anakanak', 'matanajwadebatjakarta']","['pimpin', 'kait', 'lisan', 'beda', 'gubernur', 'anakanak', 'matanajwadebatjakarta']"
rt alayyubichoir sosok anies sandi harus diakui sgt mengayomi sangat kompeten utk membangun kerukukan kebhinekaan di jakarta,0,"['rt', 'alayyubichoir', 'sosok', 'anies', 'sandi', 'harus', 'diakui', 'sgt', 'mengayomi', 'sangat', 'kompeten', 'utk', 'membangun', 'kerukukan', 'kebhinekaan', 'di', 'jakarta']",<FreqDist with 17 samples and 17 outcomes>,"['rt', 'alayyubichoir', 'sosok', 'anies', 'sandi', 'harus', 'diakui', 'sgt', 'mengayomi', 'sangat', 'kompeten', 'utk', 'membangun', 'kerukukan', 'kebhinekaan', 'di', 'jakarta']","['rt', 'alayyubichoir', 'sosok', 'anies', 'sandi', 'diakui', 'sgt', 'mengayomi', 'kompeten', 'utk', 'membangun', 'kerukukan', 'kebhinekaan', 'jakarta']","['rt', 'alayyubichoir', 'sosok', 'anies', 'sandi', 'aku', 'sgt', 'ayom', 'kompeten', 'utk', 'bangun', 'ruku', 'kebhinekaan', 'jakarta']"
tontonan yg wajib ditunggu sehabis debatfinalpilkadajkt,0,"['tontonan', 'yg', 'wajib', 'ditunggu', 'sehabis', 'debatfinalpilkadajkt']",<FreqDist with 6 samples and 6 outcomes>,"['tontonan', 'yang', 'wajib', 'ditunggu', 'sehabis', 'debatfinalpilkadajkt']","['tontonan', 'wajib', 'ditunggu', 'sehabis', 'debatfinalpilkadajkt']","['tonton', 'wajib', 'tunggu', 'habis', 'debatfinalpilkadajkt']"
ahok keren debatfinalpilkadajkt,0,"['ahok', 'keren', 'debatfinalpilkadajkt']",<FreqDist with 3 samples and 3 outcomes>,"['ahok', 'keren', 'debatfinalpilkadajkt']","['ahok', 'keren', 'debatfinalpilkadajkt']","['ahok', 'keren', 'debatfinalpilkadajkt']"
meski dijatuhkan tuhan akan selalu mengangkat yg benar,0,"['meski', 'dijatuhkan', 'tuhan', 'akan', 'selalu', 'mengangkat', 'yg', 'benar']",<FreqDist with 8 samples and 8 outcomes>,"['meski', 'dijatuhkan', 'tuhan', 'akan', 'selalu', 'mengangkat', 'yang', 'benar']","['dijatuhkan', 'tuhan', 'mengangkat']","['jatuh', 'tuhan', 'angkat']"
lomba adu program debatfinalpilkadajkt skaksilvi,0,"['lomba', 'adu', 'program', 'debatfinalpilkadajkt', 'skaksilvi']",<FreqDist with 5 samples and 5 outcomes>,"['lomba', 'adu', 'program', 'debatfinalpilkadajkt', 'skaksilvi']","['lomba', 'adu', 'program', 'debatfinalpilkadajkt', 'skaksilvi']","['lomba', 'adu', 'program', 'debatfinalpilkadajkt', 'skaksilvi']"
pak ahok kita tetap mendukung apapun yang terjadi,0,"['pak', 'ahok', 'kita', 'tetap', 'mendukung', 'apapun', 'yang', 'terjadi']",<FreqDist with 8 samples and 8 outcomes>,"['pak', 'ahok', 'kita', 'tetap', 'mendukung', 'apapun', 'yang', 'terjadi']","['ahok', 'mendukung', 'apapun']","['ahok', 'dukung', 'apa']"
rt swamediumcom agussylvi diprediksi maju di putaran kedua pilkada dki versi survey grp,0,"['rt', 'swamediumcom', 'agussylvi', 'diprediksi', 'maju', 'di', 'putaran', 'kedua', 'pilkada', 'dki', 'versi', 'survey', 'grp']",<FreqDist with 13 samples and 13 outcomes>,"['rt', 'swamediumcom', 'agussylvi', 'diprediksi', 'maju', 'di', 'putaran', 'kedua', 'pilkada', 'dki', 'versi', 'survey', 'grp']","['rt', 'swamediumcom', 'agussylvi', 'diprediksi', 'maju', 'putaran', 'pilkada', 'dki', 'versi', 'survey', 'grp']","['rt', 'swamediumcom', 'agussylvi', 'prediksi', 'maju', 'putar', 'pilkada', 'dki', 'versi', 'survey', 'grp']"
fitnah lebih kejam loh dari pembunuhan debatfinalpilkadajkt,0,"['fitnah', 'lebih', 'kejam', 'loh', 'dari', 'pembunuhan', 'debatfinalpilkadajkt']",<FreqDist with 7 samples and 7 outcomes>,"['fitnah', 'lebih', 'kejam', 'loh', 'dari', 'pembunuhan', 'debatfinalpilkadajkt']","['fitnah', 'kejam', 'loh', 'pembunuhan', 'debatfinalpilkadajkt']","['fitnah', 'kejam', 'loh', 'bunuh', 'debatfinalpilkadajkt']"
aya bukan warga jakarta tp saya sering ke jakartasaya bangga jakarta pernah di pegang bapak jadi rapih pak sekarang,0,"['aya', 'bukan', 'warga', 'jakarta', 'tp', 'saya', 'sering', 'ke', 'jakartasaya', 'bangga', 'jakarta', 'pernah', 'di', 'pegang', 'bapak', 'jadi', 'rapih', 'pak', 'sekarang']",<FreqDist with 18 samples and 19 outcomes>,"['aya', 'bukan', 'warga', 'jakarta', 'tp', 'saya', 'sering', 'ke', 'jakartasaya', 'bangga', 'jakarta', 'pernah', 'di', 'pegang', 'bapak', 'jadi', 'rapih', 'pak', 'sekarang']","['aya', 'warga', 'jakarta', 'tp', 'jakartasaya', 'bangga', 'jakarta', 'pegang', 'rapih']","['aya', 'warga', 'jakarta', 'tp', 'jakartasaya', 'bangga', 'jakarta', 'pegang', 'rapih']"
terima kasih telah membuat jakarta menjadi lebih baik pak tetap semangat,0,"['terima', 'kasih', 'telah', 'membuat', 'jakarta', 'menjadi', 'lebih', 'baik', 'pak', 'tetap', 'semangat']",<FreqDist with 11 samples and 11 outcomes>,"['terima', 'kasih', 'telah', 'membuat', 'jakarta', 'menjadi', 'lebih', 'baik', 'pak', 'tetap', 'semangat']","['terima', 'kasih', 'jakarta', 'semangat']","['terima', 'kasih', 'jakarta', 'semangat']"
selamat pagi met aktifitas happy weekend semoga kita jadi orang jujur biar hidup slalu mujur aamiin freeahok,0,"['selamat', 'pagi', 'met', 'aktifitas', 'happy', 'weekend', 'semoga', 'kita', 'jadi', 'orang', 'jujur', 'biar', 'hidup', 'slalu', 'mujur', 'aamiin', 'freeahok']",<FreqDist with 17 samples and 17 outcomes>,"['selamat', 'pagi', 'met', 'aktifitas', 'happy', 'weekend', 'semoga', 'kita', 'jadi', 'orang', 'jujur', 'biar', 'hidup', 'slalu', 'mujur', 'aamiin', 'freeahok']","['selamat', 'pagi', 'met', 'aktifitas', 'happy', 'weekend', 'semoga', 'orang', 'jujur', 'biar', 'hidup', 'slalu', 'mujur', 'aamiin', 'freeahok']","['selamat', 'pagi', 'met', 'aktifitas', 'happy', 'weekend', 'moga', 'orang', 'jujur', 'biar', 'hidup', 'slalu', 'mujur', 'aamiin', 'freeahok']"
kalau liat sosmed pak ahok menang telak namun sayang hanya katakata manis lah yg diserap bbrp warga kecil matanajwadebatjakarta,0,"['kalau', 'liat', 'sosmed', 'pak', 'ahok', 'menang', 'telak', 'namun', 'sayang', 'hanya', 'katakata', 'manis', 'lah', 'yg', 'diserap', 'bbrp', 'warga', 'kecil', 'matanajwadebatjakarta']",<FreqDist with 19 samples and 19 outcomes>,"['kalau', 'liat', 'sosmed', 'pak', 'ahok', 'menang', 'telak', 'namun', 'sayang', 'hanya', 'katakata', 'manis', 'lah', 'yang', 'diserap', 'bbrp', 'warga', 'kecil', 'matanajwadebatjakarta']","['liat', 'sosmed', 'ahok', 'menang', 'telak', 'sayang', 'katakata', 'manis', 'diserap', 'bbrp', 'warga', 'matanajwadebatjakarta']","['liat', 'sosmed', 'ahok', 'menang', 'telak', 'sayang', 'katakata', 'manis', 'serap', 'bbrp', 'warga', 'matanajwadebatjakarta']"
rt digembok debatfinalpilkadajkt kali ini kerenbiasanya ada sesi tanyajawab kali ini ada sesi curhat,0,"['rt', 'digembok', 'debatfinalpilkadajkt', 'kali', 'ini', 'kerenbiasanya', 'ada', 'sesi', 'tanyajawab', 'kali', 'ini', 'ada', 'sesi', 'curhat']",<FreqDist with 10 samples and 14 outcomes>,"['rt', 'digembok', 'debatfinalpilkadajkt', 'kali', 'ini', 'kerenbiasanya', 'ada', 'sesi', 'tanyajawab', 'kali', 'ini', 'ada', 'sesi', 'curhat']","['rt', 'digembok', 'debatfinalpilkadajkt', 'kali', 'kerenbiasanya', 'sesi', 'tanyajawab', 'kali', 'sesi', 'curhat']","['rt', 'gembok', 'debatfinalpilkadajkt', 'kali', 'kerenbiasanya', 'sesi', 'tanyajawab', 'kali', 'sesi', 'curhat']"
rt anjisudirman fahiraidris yg iklankan kampanye ahox adalah yg sama sebarin spanduk syariah dan brosur black campaign iklanahokjahat,0,"['rt', 'anjisudirman', 'fahiraidris', 'yg', 'iklankan', 'kampanye', 'ahox', 'adalah', 'yg', 'sama', 'sebarin', 'spanduk', 'syariah', 'dan', 'brosur', 'black', 'campaign', 'iklanahokjahat']",<FreqDist with 17 samples and 18 outcomes>,"['rt', 'anjisudirman', 'fahiraidris', 'yang', 'iklankan', 'kampanye', 'ahox', 'adalah', 'yang', 'sama', 'sebarin', 'spanduk', 'syariah', 'dan', 'brosur', 'black', 'campaign', 'iklanahokjahat']","['rt', 'anjisudirman', 'fahiraidris', 'iklankan', 'kampanye', 'ahox', 'sebarin', 'spanduk', 'syariah', 'brosur', 'black', 'campaign', 'iklanahokjahat']","['rt', 'anjisudirman', 'fahiraidris', 'iklan', 'kampanye', 'ahox', 'sebarin', 'spanduk', 'syariah', 'brosur', 'black', 'campaign', 'iklanahokjahat']"
debatfinalpilkadadki bagi anies gubernur adalah pemimpin bukan administratur pelayan masyarkt padahal melayani mencerminkan integritas,0,"['debatfinalpilkadadki', 'bagi', 'anies', 'gubernur', 'adalah', 'pemimpin', 'bukan', 'administratur', 'pelayan', 'masyarkt', 'padahal', 'melayani', 'mencerminkan', 'integritas']",<FreqDist with 14 samples and 14 outcomes>,"['debatfinalpilkadadki', 'bagi', 'anies', 'gubernur', 'adalah', 'pemimpin', 'bukan', 'administratur', 'pelayan', 'masyarkt', 'padahal', 'melayani', 'mencerminkan', 'integritas']","['debatfinalpilkadadki', 'anies', 'gubernur', 'pemimpin', 'administratur', 'pelayan', 'masyarkt', 'melayani', 'mencerminkan', 'integritas']","['debatfinalpilkadadki', 'anies', 'gubernur', 'pimpin', 'administratur', 'layan', 'masyarkt', 'layan', 'cermin', 'integritas']"
meski badj? tak lagi menjadi pelayan rakyatkami selalu berdoa terbaik buat badja kami bangga pernah memiliki kalian,0,"['meski', 'badj', '?', 'tak', 'lagi', 'menjadi', 'pelayan', 'rakyatkami', 'selalu', 'berdoa', 'terbaik', 'buat', 'badja', 'kami', 'bangga', 'pernah', 'memiliki', 'kalian']",<FreqDist with 18 samples and 18 outcomes>,"['meski', 'badj', '?', 'tak', 'lagi', 'menjadi', 'pelayan', 'rakyatkami', 'selalu', 'berdoa', 'terbaik', 'buat', 'badja', 'kami', 'bangga', 'pernah', 'memiliki', 'kalian']","['badj', '?', 'pelayan', 'rakyatkami', 'berdoa', 'terbaik', 'badja', 'bangga', 'memiliki']","['badj', '', 'layan', 'rakyatkami', 'doa', 'baik', 'badja', 'bangga', 'milik']"
rt spardaxyz fadli zon minta mendagri segera menonaktifkan ahok jadi gubernur dki httpstco,0,"['rt', 'spardaxyz', 'fadli', 'zon', 'minta', 'mendagri', 'segera', 'menonaktifkan', 'ahok', 'jadi', 'gubernur', 'dki', 'httpstco']",<FreqDist with 13 samples and 13 outcomes>,"['rt', 'spardaxyz', 'fadli', 'zon', 'minta', 'mendagri', 'segera', 'menonaktifkan', 'ahok', 'jadi', 'gubernur', 'dki', 'httpstco']","['rt', 'spardaxyz', 'fadli', 'zon', 'mendagri', 'menonaktifkan', 'ahok', 'gubernur', 'dki', 'httpstco']","['rt', 'spardaxyz', 'fadli', 'zon', 'mendagri', 'nonaktif', 'ahok', 'gubernur', 'dki', 'httpstco']"
kenapa debat matanajwa ini ahok makin keliatan diatas angin ya kliatan dia sangat menguasai problem solusi tata kelola jakarta,0,"['kenapa', 'debat', 'matanajwa', 'ini', 'ahok', 'makin', 'keliatan', 'diatas', 'angin', 'ya', 'kliatan', 'dia', 'sangat', 'menguasai', 'problem', 'solusi', 'tata', 'kelola', 'jakarta']",<FreqDist with 19 samples and 19 outcomes>,"['kenapa', 'debat', 'matanajwa', 'ini', 'ahok', 'makin', 'keliatan', 'diatas', 'angin', 'ya', 'kliatan', 'dia', 'sangat', 'menguasai', 'problem', 'solusi', 'tata', 'kelola', 'jakarta']","['debat', 'matanajwa', 'ahok', 'keliatan', 'diatas', 'angin', 'ya', 'kliatan', 'menguasai', 'problem', 'solusi', 'tata', 'kelola', 'jakarta']","['debat', 'matanajwa', 'ahok', 'liat', 'atas', 'angin', 'ya', 'kliatan', 'kuasa', 'problem', 'solusi', 'tata', 'kelola', 'jakarta']"
istighotsah bersama ahok catut logo nu httpstco,0,"['istighotsah', 'bersama', 'ahok', 'catut', 'logo', 'nu', 'httpstco']",<FreqDist with 7 samples and 7 outcomes>,"['istighotsah', 'bersama', 'ahok', 'catut', 'logo', 'nu', 'httpstco']","['istighotsah', 'ahok', 'catut', 'logo', 'nu', 'httpstco']","['istighotsah', 'ahok', 'catut', 'logo', 'nu', 'httpstco']"
jokowi pak maafkan saya biarkan malam ini saja saya memposting ujaran kebencian hanya malam ini saja pak xoxo debatfinalpilkadajkt,0,"['jokowi', 'pak', 'maafkan', 'saya', 'biarkan', 'malam', 'ini', 'saja', 'saya', 'memposting', 'ujaran', 'kebencian', 'hanya', 'malam', 'ini', 'saja', 'pak', 'xoxo', 'debatfinalpilkadajkt']",<FreqDist with 14 samples and 19 outcomes>,"['jokowi', 'pak', 'maafkan', 'saya', 'biarkan', 'malam', 'ini', 'saja', 'saya', 'memposting', 'ujaran', 'kebencian', 'hanya', 'malam', 'ini', 'saja', 'pak', 'xoxo', 'debatfinalpilkadajkt']","['jokowi', 'maafkan', 'biarkan', 'malam', 'memposting', 'ujaran', 'kebencian', 'malam', 'xoxo', 'debatfinalpilkadajkt']","['jokowi', 'maaf', 'biar', 'malam', 'memposting', 'ujar', 'benci', 'malam', 'xoxo', 'debatfinalpilkadajkt']"
masyarakat indonesia khusus dki melihat pemimpin itu bukan dilihat hasil kerjanya,0,"['masyarakat', 'indonesia', 'khusus', 'dki', 'melihat', 'pemimpin', 'itu', 'bukan', 'dilihat', 'hasil', 'kerjanya']",<FreqDist with 11 samples and 11 outcomes>,"['masyarakat', 'indonesia', 'khusus', 'dki', 'melihat', 'pemimpin', 'itu', 'bukan', 'dilihat', 'hasil', 'kerjanya']","['masyarakat', 'indonesia', 'khusus', 'dki', 'pemimpin', 'hasil', 'kerjanya']","['masyarakat', 'indonesia', 'khusus', 'dki', 'pimpin', 'hasil', 'kerja']"
iya aja deh dripada hoax,0,"['iya', 'aja', 'deh', 'dripada', 'hoax']",<FreqDist with 5 samples and 5 outcomes>,"['iya', 'aja', 'deh', 'dripada', 'hoax']","['iya', 'aja', 'deh', 'dripada', 'hoax']","['iya', 'aja', 'deh', 'dripada', 'hoax']"
bangga masih memiliki putra bangsa seperti pak basuki dan pak jarot,0,"['bangga', 'masih', 'memiliki', 'putra', 'bangsa', 'seperti', 'pak', 'basuki', 'dan', 'pak', 'jarot']",<FreqDist with 10 samples and 11 outcomes>,"['bangga', 'masih', 'memiliki', 'putra', 'bangsa', 'seperti', 'pak', 'basuki', 'dan', 'pak', 'jarot']","['bangga', 'memiliki', 'putra', 'bangsa', 'basuki', 'jarot']","['bangga', 'milik', 'putra', 'bangsa', 'basuki', 'jarot']"
keberagaman itu datang dr hati terdalam bukan dr pencitraan jktberagam,0,"['keberagaman', 'itu', 'datang', 'dr', 'hati', 'terdalam', 'bukan', 'dr', 'pencitraan', 'jktberagam']",<FreqDist with 9 samples and 10 outcomes>,"['keberagaman', 'itu', 'datang', 'dr', 'hati', 'terdalam', 'bukan', 'dr', 'pencitraan', 'jktberagam']","['keberagaman', 'dr', 'hati', 'terdalam', 'dr', 'pencitraan', 'jktberagam']","['agam', 'dr', 'hati', 'dalam', 'dr', 'citra', 'jktberagam']"
dan selamat atas kemenangannya untuk bapak anies sandi semoga jakarta bisa bersatu lagi,0,"['dan', 'selamat', 'atas', 'kemenangannya', 'untuk', 'bapak', 'anies', 'sandi', 'semoga', 'jakarta', 'bisa', 'bersatu', 'lagi']",<FreqDist with 13 samples and 13 outcomes>,"['dan', 'selamat', 'atas', 'kemenangannya', 'untuk', 'bapak', 'anies', 'sandi', 'semoga', 'jakarta', 'bisa', 'bersatu', 'lagi']","['selamat', 'kemenangannya', 'anies', 'sandi', 'semoga', 'jakarta', 'bersatu']","['selamat', 'menang', 'anies', 'sandi', 'moga', 'jakarta', 'satu']"
rt dihatikecil bagus nih ilustrasinya debatfinalpilkadajkt httpstcozaqlqrbiuf,0,"['rt', 'dihatikecil', 'bagus', 'nih', 'ilustrasinya', 'debatfinalpilkadajkt', 'httpstcozaqlqrbiuf']",<FreqDist with 7 samples and 7 outcomes>,"['rt', 'dihatikecil', 'bagus', 'nih', 'ilustrasinya', 'debatfinalpilkadajkt', 'httpstcozaqlqrbiuf']","['rt', 'dihatikecil', 'bagus', 'nih', 'ilustrasinya', 'debatfinalpilkadajkt', 'httpstcozaqlqrbiuf']","['rt', 'dihatikecil', 'bagus', 'nih', 'ilustrasi', 'debatfinalpilkadajkt', 'httpstcozaqlqrbiuf']"
cuti habis ahok jadi gubernur dki lagi pengamat jangan mengadaada republika online httpstco,0,"['cuti', 'habis', 'ahok', 'jadi', 'gubernur', 'dki', 'lagi', 'pengamat', 'jangan', 'mengadaada', 'republika', 'online', 'httpstco']",<FreqDist with 13 samples and 13 outcomes>,"['cuti', 'habis', 'ahok', 'jadi', 'gubernur', 'dki', 'lagi', 'pengamat', 'jangan', 'mengadaada', 'republika', 'online', 'httpstco']","['cuti', 'habis', 'ahok', 'gubernur', 'dki', 'pengamat', 'mengadaada', 'republika', 'online', 'httpstco']","['cuti', 'habis', 'ahok', 'gubernur', 'dki', 'amat', 'mengadaada', 'republika', 'online', 'httpstco']"
debatfinalpilkadajkt non muslim coblos ahok muslim coblos djarot bagaimana,0,"['debatfinalpilkadajkt', 'non', 'muslim', 'coblos', 'ahok', 'muslim', 'coblos', 'djarot', 'bagaimana']",<FreqDist with 7 samples and 9 outcomes>,"['debatfinalpilkadajkt', 'non', 'muslim', 'coblos', 'ahok', 'muslim', 'coblos', 'djarot', 'bagaimana']","['debatfinalpilkadajkt', 'non', 'muslim', 'coblos', 'ahok', 'muslim', 'coblos', 'djarot']","['debatfinalpilkadajkt', 'non', 'muslim', 'coblos', 'ahok', 'muslim', 'coblos', 'djarot']"
kau lah yang terhebat karna kau lah kami mendapat inspirasi dan pengalaman yang sangat berharga,0,"['kau', 'lah', 'yang', 'terhebat', 'karna', 'kau', 'lah', 'kami', 'mendapat', 'inspirasi', 'dan', 'pengalaman', 'yang', 'sangat', 'berharga']",<FreqDist with 12 samples and 15 outcomes>,"['kau', 'lah', 'yang', 'terhebat', 'karna', 'kau', 'lah', 'kami', 'mendapat', 'inspirasi', 'dan', 'pengalaman', 'yang', 'sangat', 'berharga']","['kau', 'terhebat', 'karna', 'kau', 'inspirasi', 'pengalaman', 'berharga']","['kau', 'hebat', 'karna', 'kau', 'inspirasi', 'alam', 'harga']"
maaf pak saya tidak bisa ikutan nyoblos ktp saya jakarta tapi saya skrg tinggal bandung saya hanya bisa berdoa,0,"['maaf', 'pak', 'saya', 'tidak', 'bisa', 'ikutan', 'nyoblos', 'ktp', 'saya', 'jakarta', 'tapi', 'saya', 'skrg', 'tinggal', 'bandung', 'saya', 'hanya', 'bisa', 'berdoa']",<FreqDist with 15 samples and 19 outcomes>,"['maaf', 'pak', 'saya', 'tidak', 'bisa', 'ikutan', 'nyoblos', 'ktp', 'saya', 'jakarta', 'tapi', 'saya', 'skrg', 'tinggal', 'bandung', 'saya', 'hanya', 'bisa', 'berdoa']","['maaf', 'ikutan', 'nyoblos', 'ktp', 'jakarta', 'skrg', 'tinggal', 'bandung', 'berdoa']","['maaf', 'ikut', 'nyoblos', 'ktp', 'jakarta', 'skrg', 'tinggal', 'bandung', 'doa']"
tps paslon pilkada dki akan dijaga ketat,0,"['tps', 'paslon', 'pilkada', 'dki', 'akan', 'dijaga', 'ketat']",<FreqDist with 7 samples and 7 outcomes>,"['tps', 'paslon', 'pilkada', 'dki', 'akan', 'dijaga', 'ketat']","['tps', 'paslon', 'pilkada', 'dki', 'dijaga', 'ketat']","['tps', 'paslon', 'pilkada', 'dki', 'jaga', 'ketat']"
walau kalah tp aku tetap merasa terhormat mendukung badja terimakasihahok,0,"['walau', 'kalah', 'tp', 'aku', 'tetap', 'merasa', 'terhormat', 'mendukung', 'badja', 'terimakasihahok']",<FreqDist with 10 samples and 10 outcomes>,"['walau', 'kalah', 'tp', 'aku', 'tetap', 'merasa', 'terhormat', 'mendukung', 'badja', 'terimakasihahok']","['kalah', 'tp', 'terhormat', 'mendukung', 'badja', 'terimakasihahok']","['kalah', 'tp', 'hormat', 'dukung', 'badja', 'terimakasihahok']"
kalau lihat ahok itu kayak lihat power rangers merah,0,"['kalau', 'lihat', 'ahok', 'itu', 'kayak', 'lihat', 'power', 'rangers', 'merah']",<FreqDist with 8 samples and 9 outcomes>,"['kalau', 'lihat', 'ahok', 'itu', 'kayak', 'lihat', 'power', 'rangers', 'merah']","['lihat', 'ahok', 'kayak', 'lihat', 'power', 'rangers', 'merah']","['lihat', 'ahok', 'kayak', 'lihat', 'power', 'rangers', 'merah']"
matanajwadebatjakarta jangan suka menyerang ini bukan perang mengapa ingin ibadah harus menyerang orang,0,"['matanajwadebatjakarta', 'jangan', 'suka', 'menyerang', 'ini', 'bukan', 'perang', 'mengapa', 'ingin', 'ibadah', 'harus', 'menyerang', 'orang']",<FreqDist with 12 samples and 13 outcomes>,"['matanajwadebatjakarta', 'jangan', 'suka', 'menyerang', 'ini', 'bukan', 'perang', 'mengapa', 'ingin', 'ibadah', 'harus', 'menyerang', 'orang']","['matanajwadebatjakarta', 'suka', 'menyerang', 'perang', 'ibadah', 'menyerang', 'orang']","['matanajwadebatjakarta', 'suka', 'serang', 'perang', 'ibadah', 'serang', 'orang']"
